ID,Cost
608,265.6317000000005
609,557.8318
610,531.4202999999992
611,500.7202000000003
612,602.3234411895073
613,532.6232000000014
614,500.7202000000003
615,486.756099999999
616,650.9086672413795
617,353.9613503448269
618,278.70670000000007
619,384.8178105985231
620,363.32809999999915
621,717.397232142856
622,722.6814000000012
623,282.99530000000027
624,343.61099999999925
625,688.3726000000015
626,322.5296848379909
627,449.1523999999992
628,451.3915613793089
629,596.7007993103432
630,486.756099999999
631,416.25570000000124
632,725.9762999999975
633,277.5038000000005
634,501.97540000000095
635,292.67079999999993
636,664.403995213464
637,519.7574000000018
638,382.051500000001
639,325.67210000000085
640,618.52306448276
641,660.6115796551711
642,502.33771275861983
643,312.9109000000004
644,301.5494343983602
645,402.0823999999994
646,474.0994999999981
647,357.6794681280794
648,304.1768000000006
649,515.2595999999996
650,584.438433103449
651,402.76230000000044
652,403.96519999999896
653,383.2021000000005
654,499.2035000000021
655,399.62430000000114
656,454.7017906896535
657,694.9624000000003
658,440.1567999999987
659,625.1130448275851
660,500.7202000000003
661,309.56369999999936
662,779.6883999999992
663,326.3519999999994
664,656.2603999999993
665,586.0126296108384
666,656.2603999999993
667,500.236875862071
668,399.62430000000114
669,640.5181000000009
670,436.7572999999991
671,484.14109999999914
672,527.7592999999998
673,351.33931689655196
674,595.1623752729871
675,367.6154097147347
676,299.7749361160742
677,282.9761834482761
678,759.5581299999985
679,532.6232000000017
680,677.2850000000028
681,402.76230000000044
682,550.1437000000004
683,343.6109999999992
684,343.6109999999992
685,338.6947999999995
686,769.6990999999989
687,605.8954999999991
688,533.2508000000003
689,623.9389999999989
690,617.0869786206911
691,543.0606050116317
692,279.1251
693,560.6560000000018
694,722.9428999999989
695,486.96530000000143
696,527.7592999999998
697,509.66350000000034
698,570.2877019704431
699,675.7160000000002
700,436.9665000000008
701,591.1026425140191
702,731.5675435714313
703,363.32809999999915
704,452.005755747125
705,739.1661121073772
706,436.7572999999991
707,436.9665000000008
708,570.660088275861
709,346.59210000000104
710,739.4697000000011
711,610.5501999999985
712,704.2718000000013
713,282.99530000000027
714,583.1236414782089
715,752.2308999999989
716,455.37610000000075
717,588.4413901599625
718,767.3456000000004
719,755.9441999999985
720,727.9636999999975
721,265.6317000000005
722,571.2796964236453
723,365.31856586207016
724,779.6883999999993
725,557.8318
726,557.3680787723043
727,289.56309793103435
728,676.6573999999976
729,550.6683411379311
730,419.91670000000147
731,754.416198390803
732,474.0994999999981
733,640.518100000001
734,282.9953000000002
735,748.0991999999981
736,727.9636999999975
737,290.00349999999946
738,282.99530000000027
739,339.897700000001
740,725.9762999999975
741,779.6883999999992
742,371.023954827587
743,500.7202000000003
744,767.3456000000004
745,441.50707392857214
746,343.6109999999992
747,688.3726000000015
748,474.72709999999836
749,460.26216130349883
750,339.89770000000095
751,472.8951829572849
752,558.329191034482
753,367.7736000000004
754,779.6883999999993
755,689.3662999999985
756,484.1410999999992
757,424.3019296858363
758,419.91670000000147
759,688.3726000000015
760,535.9181000000005
761,535.9181000000005
762,527.7592999999998
763,474.72709999999836
764,468.8966454607586
765,277.24230000000057
766,432.05030000000113
767,486.756099999999
768,497.1757027586209
769,432.1025999999988
770,312.08343928571355
771,718.9158000000018
772,532.6232000000014
773,613.4266999999982
774,265.6317000000005
775,344.40967639162653
776,367.0765328899847
777,500.7202000000003
778,576.686679611191
779,675.7160000000002
780,532.6232000000017
781,474.0994999999981
782,640.5181000000009
783,351.4559999999989
784,560.6560000000018
785,277.24230000000057
786,519.7574000000018
787,498.15750000000077
788,289.56309793103435
789,735.1811000000013
790,287.12700000000035
791,519.7574000000018
792,441.13488857881896
793,642.0871000000002
794,518.5640260714304
795,265.6317000000005
796,534.9871054671605
797,393.40060000000074
798,474.72709999999836
799,412.5947418177202
800,663.2294341130253
801,324.8876000000011
802,582.8672002627263
803,728.9051000000027
804,477.3944
805,454.1420604597688
806,432.05030000000113
807,416.2557000000013
808,382.44779702381015
809,419.91670000000147
810,670.4860000000006
811,637.9385678160916
812,386.3545489907708
813,529.62159779885
814,602.7575000000015
815,478.34061770668137
816,309.56369999999936
817,455.37610000000075
818,477.3944
819,736.907000000002
820,363.32809999999915
821,436.9665000000008
822,427.7617000000014
823,670.4860000000007
824,550.1437000000004
825,458.98479999999887
826,751.1126139285698
827,658.5875696551718
828,734.0414846394997
829,486.756099999999
830,343.6109999999992
831,697.7866000000022
832,778.590100000001
833,505.6497455172415
834,565.9905999999997
835,584.2683228448284
836,388.12610152401555
837,612.1192000000008
838,557.8318
839,295.44269999999966
840,564.1608515018415
841,773.098599999998
842,449.1523999999992
843,586.7537000000008
844,265.6317000000005
845,449.1523999999992
846,565.3269310344826
847,738.7897999999989
848,531.2111000000003
849,578.732232586209
850,724.5118999999981
851,300.8295999999999
852,284.30280000000005
853,402.0823999999994
854,581.7062089655171
855,720.1710000000014
856,288.80060000000003
857,722.9428999999989
858,729.3310744827597
859,484.1410999999992
860,682.2826473244295
861,455.3761000000008
862,326.19528678571464
863,292.67079999999993
864,670.3085406896558
865,304.1768000000006
866,507.9899000000004
867,650.1425624137933
868,755.9441999999984
869,697.7866000000022
870,282.99530000000027
871,269.18809999999957
872,722.6814000000012
873,281.6192870000001
874,475.6686732158121
875,363.6941999999998
876,383.2021000000005
877,717.0542935714275
878,492.675959386961
879,675.7160000000002
880,714.1357603448287
881,399.62430000000114
882,320.44210000000015
883,279.1251
884,754.7412999999983
885,467.363785741506
886,571.1122127586209
887,288.80060000000003
888,617.7078350123168
889,440.1567999999987
890,705.8696551724161
891,577.7581000000007
892,416.2557000000013
893,583.272022873563
894,619.0228000000016
895,527.7592999999998
896,725.9762999999975
897,688.3726000000015
898,266.73000000000013
899,344.0569555185849
900,352.5404134482766
901,338.6947999999995
902,570.8022000000001
903,402.08239999999944
904,312.9109000000004
905,610.5501999999985
906,724.0671696551728
907,523.4962313077531
908,327.9732999999998
909,433.7116424916533
910,327.9732999999998
911,367.27764700082184
912,521.7971000000009
913,745.6934000000001
914,637.6938999999987
915,386.3545489907708
916,608.7719999999983
917,717.3990999999988
918,516.7762999999984
919,282.87687785714263
920,478.9634000000001
921,689.3662999999988
922,279.5434999999998
923,555.4260000000008
924,406.4755999999991
925,455.37610000000075
926,632.2258448275882
927,450.8782999999985
928,623.7298000000008
929,677.2850000000028
930,396.22480000000166
931,376.11074483467746
932,432.05030000000113
933,313.87032947317965
934,277.03310000000045
935,290.00349999999946
936,769.7513999999981
937,470.17700000000156
938,274.94939586206914
939,675.7160000000002
940,769.6990999999989
941,612.1192000000008
942,510.2487790804585
943,570.3838000000003
944,677.2850000000028
945,332.34035
946,739.4697000000011
947,556.5959948495789
948,773.098599999998
949,327.9732999999998
950,292.67079999999993
951,367.7736000000004
952,675.7160000000002
953,532.6232000000017
954,503.0213999999992
955,510.6064509655174
956,486.96530000000143
957,292.67079999999993
958,752.8837868496175
959,310.66199999999924
960,728.9051000000027
961,470.17700000000156
962,516.7762999999984
963,714.2611000000026
964,477.8153632086651
965,362.9024862068967
966,493.77622208128184
967,449.1523999999992
968,300.7773000000009
969,486.96530000000143
970,532.1694524137944
971,676.6573999999976
972,755.9441999999985
973,779.6883999999992
974,521.7971000000009
975,565.9905999999999
976,752.9434874999985
977,728.2774999999976
978,764.109911071427
979,555.0434886206892
980,365.7759203448268
981,495.75170000000014
982,571.91289226601
983,302.1046701354678
984,316.00220357142905
985,532.5853877011507
986,735.1811000000013
987,347.11510000000044
988,493.86890000000096
989,343.6109999999992
990,295.2335775739625
991,500.7202000000003
992,269.1880999999996
993,364.654536206897
994,725.9762999999975
995,752.2308999999989
996,533.3865932142874
997,619.0228000000016
998,363.32809999999915
999,755.0550999999987
1000,347.11510000000044
1001,525.1544551313619
1002,500.2423720853857
1003,500.7202000000003
1004,467.40510000000194
1005,418.1385000000008
1006,553.0112342857129
1007,755.1073999999978
1008,343.31270466060704
1009,267.3576000000002
1010,346.59210000000104
1011,277.24230000000057
1012,769.6990999999988
1013,710.2339999999979
1014,642.0871000000002
1015,494.9149000000018
1016,343.506399999999
1017,281.4785999999999
1018,646.9521207142841
1019,527.7592999999998
1020,769.6990999999988
1021,739.4174000000014
1022,418.1385000000008
1023,363.89438275862085
1024,647.8923999999982
1025,499.5266779310345
1026,612.1192000000008
1027,704.2718000000013
1028,363.32809999999915
1029,779.6883999999993
1030,578.8473222282869
1031,754.5932626600969
1032,527.7592999999998
1033,752.2308999999989
1034,447.2858310344841
1035,427.76170000000184
1036,477.3944
1037,477.3944
1038,269.18809999999957
1039,777.2826000000018
1040,738.8230478571418
1041,755.1073999999978
1042,747.4690751724147
1043,516.7762999999985
1044,403.96519999999896
1045,623.7298000000009
1046,277.86990000000014
1047,279.5434999999998
1048,486.96530000000143
1049,767.3456000000004
1050,663.5971530266453
1051,564.6964128834155
1052,689.3662999999987
1053,570.1590678017237
1054,330.42948619786614
1055,367.2898400287364
1056,343.506399999999
1057,419.91670000000147
1058,610.5501999999985
1059,360.71310000000074
1060,777.2826000000018
1061,560.6560000000018
1062,516.7762999999984
1063,352.0313000000004
1064,444.3931000000009
1065,375.87595206896435
1066,767.3456000000004
1067,377.8166127011507
1068,663.7118875862066
1069,610.5501999999985
1070,714.2611000000026
1071,710.8616000000002
1072,386.31335067224063
1073,725.9762999999975
1074,314.5907759999996
1075,393.40060000000074
1076,343.6109999999992
1077,427.76170000000184
1078,503.77884827586126
1079,308.02535862068964
1080,327.9732999999998
1081,327.9732999999998
1082,484.14109999999914
1083,635.3767180131351
1084,560.6560000000017
1085,499.2035000000021
1086,747.865810749041
1087,605.8954999999991
1088,308.2107920870774
1089,601.140167586207
1090,293.49822206896545
1091,293.6099585714285
1092,364.1649000000011
1093,310.66199999999924
1094,767.3456000000004
1095,660.745653152708
1096,519.7574000000018
1097,363.6941999999998
1098,752.2308999999989
1099,650.4028000000003
1100,474.0994999999981
1101,385.4100157270991
1102,776.0321250344845
1103,312.9109000000004
1104,560.6560000000018
1105,470.17700000000156
1106,754.5932626600969
1107,657.1775545701978
1108,464.1274660849756
1109,605.8708442857128
1110,727.9636999999975
1111,694.8570528571431
1112,396.22480000000166
1113,500.7202000000003
1114,500.7202000000003
1115,453.91169999999863
1116,440.1567999999987
1117,627.2155101949915
1118,519.7574000000018
1119,495.75170000000014
1120,618.4474999999991
1121,355.0624778940894
1122,656.2603999999993
1123,282.99530000000027
1124,287.12700000000035
1125,677.2850000000028
1126,610.5501999999985
1127,754.7412999999983
1128,754.7412999999983
1129,767.3456000000004
1130,752.2308999999989
1131,727.9636999999975
1132,356.42450000000065
1133,619.0228000000016
1134,675.7160000000002
1135,484.14109999999914
1136,349.9418591339404
1137,312.9109000000004
1138,451.47515593021404
1139,328.13019999999966
1140,546.0642999999986
1141,584.376574827587
1142,432.05030000000113
1143,269.18809999999957
1144,519.7574000000018
1145,619.0228000000016
1146,553.0201999999992
1147,735.1811000000013
1148,555.0434886206892
1149,477.8153632086651
1150,605.4710026272587
1151,449.1523999999992
1152,676.6573999999976
1153,486.756099999999
1154,555.2395234482758
1155,312.08343928571355
1156,427.76170000000184
1157,499.02067843678344
1158,364.1649000000011
1159,343.61099999999925
1160,607.0229309920019
1161,404.38360000000057
1162,318.5549283444907
1163,709.3730337931013
1164,704.2718000000013
1165,642.0871000000002
1166,641.1829154433508
1167,725.9762999999975
1168,727.9636999999975
1169,373.9973000000006
1170,661.4290827586193
1171,282.99530000000027
1172,510.2487790804585
1173,688.3726000000015
1174,477.39440000000013
1175,363.6941999999998
1176,477.46818035714296
1177,676.8700265517258
1178,719.3864999999978
1179,403.4599338722632
1180,773.0985999999979
1181,729.2712000000017
1182,277.86990000000014
1183,612.1192000000008
1184,770.6404999999982
1185,535.9181000000005
1186,427.7891575000018
1187,278.70670000000007
1188,713.5289000000009
1189,689.3662999999985
1190,553.0201999999992
1191,495.75170000000014
1192,733.1937000000028
1193,360.39929999999924
1194,446.6550750000009
1195,570.8022000000001
1196,354.4930397757455
1197,326.3519999999994
1198,676.6573999999976
1199,731.8465241379331
1200,689.3662999999988
1201,770.6404999999982
1202,656.2603999999993
1203,343.6109999999992
1204,761.0696000000016
1205,659.5695472413779
1206,343.506399999999
1207,661.5084344827573
1208,353.05826276877167
1209,368.1294114597081
1210,542.0895000000014
1211,689.0525000000011
1212,704.2718000000013
1213,393.1271972413805
1214,640.5181000000009
1215,330.42948619786614
1216,336.0070587725787
1217,431.1953046452114
1218,370.3177845977023
1219,724.5118999999981
1220,557.8318
1221,477.3944
1222,304.1768000000006
1223,427.7617000000014
1224,602.7575000000015
1225,499.2035000000021
1226,499.2035000000021
1227,727.9636999999975
1228,657.8297005747113
1229,363.80258724137843
1230,733.1937000000028
1231,453.93761555172284
1232,524.657729655173
1233,519.7574000000018
1234,500.7202000000003
1235,484.1410999999992
1236,724.5118999999981
1237,659.6188271811709
1238,401.45147851285003
1239,759.9070972413808
1240,565.9905999999999
1241,644.1816248275857
1242,645.1979040000016
1243,643.3945999999997
1244,542.0895000000014
1245,528.6213482758624
1246,610.5501999999985
1247,403.96519999999896
1248,457.52526931034515
1249,560.5245730823252
1250,265.6317000000005
1251,555.0434886206892
1252,367.7736000000004
1253,265.6317000000005
1254,351.4053231034477
1255,583.1972999999999
1256,486.96530000000143
1257,602.4993800692425
1258,272.27380000000016
1259,317.3522347281163
1260,277.03310000000045
1261,717.3990999999988
1262,530.9439964285716
1263,693.5342493103437
1264,688.163400000001
1265,700.8723000000016
1266,619.0228000000016
1267,477.3944
1268,579.5955079646053
1269,278.70670000000007
1270,399.2538627068974
1271,486.96530000000143
1272,499.2035000000021
1273,343.506399999999
1274,474.72709999999836
1275,419.91670000000147
1276,519.7574000000018
1277,603.550473129584
1278,416.25570000000124
1279,436.9665000000008
1280,370.4641644827594
1281,360.39929999999924
1282,381.98982206896653
1283,360.18254483990086
1284,769.6990999999989
1285,668.4383616071426
1286,301.8719931034482
1287,406.4755999999991
1288,416.35226821428694
1289,307.3442367844825
1290,700.5079072936442
1291,533.2508000000003
1292,610.5501999999985
1293,675.7160000000002
1294,516.7762999999985
1295,554.903
1296,710.2339999999979
1297,609.5377956650235
1298,718.9158000000018
1299,619.85202551724
1300,532.6232000000017
1301,566.6068382758625
1302,689.3662999999985
1303,642.0871000000002
1304,715.0549779310373
1305,642.0871000000002
1306,605.8708442857128
1307,455.3761000000008
1308,727.9636999999975
1309,769.7513999999981
1310,292.67079999999993
1311,436.9665000000008
1312,755.3369596428583
1313,689.6003875862057
1314,624.2005000000012
1315,282.99530000000016
1316,324.7307
1317,367.27764700082184
1318,484.14109999999914
1319,613.5015431034465
1320,368.3579172413795
1321,500.7202000000003
1322,734.9719000000007
1323,373.9973000000006
1324,555.0151744827587
1325,416.25570000000124
1326,747.865810749041
1327,268.1421000000002
1328,353.1002037931042
1329,346.1214000000012
1330,363.32809999999915
1331,419.91670000000147
1332,557.8318
1333,586.7537000000008
1334,564.1933105000003
1335,637.0139999999996
1336,359.79088122082885
1337,360.3992999999992
1338,501.97540000000095
1339,346.1214000000012
1340,290.00349999999946
1341,602.7575000000015
1342,553.8108259989056
1343,675.7160000000002
1344,656.2603999999993
1345,287.12700000000035
1346,760.8707255475483
1347,650.4028000000003
1348,731.5675435714313
1349,292.67079999999993
1350,724.5118999999981
1351,654.6835564313069
1352,406.4755999999991
1353,326.0252151724146
1354,602.7575000000015
1355,715.110884827589
1356,555.0151744827585
1357,402.6283488793108
1358,613.4266999999982
1359,434.0334168103435
1360,296.60459767860357
1361,339.89770000000095
1362,431.59566357142967
1363,328.13019999999966
1364,583.2795372413796
1365,343.6109999999992
1366,436.7572999999991
1367,596.2722999999983
1368,500.7202000000003
1369,359.9267965517243
1370,753.6026027586224
1371,360.71310000000074
1372,440.1567999999987
1373,748.7850702725788
1374,396.22480000000166
1375,268.1421000000002
1376,532.6232000000017
